"","STATION","DATE","GEAR","HOUR","MINUTE","ESTUARY","ZONE","DEPTH","TRANS","W_DIR","W_FOR","SEA_ST","CLOUD","SAL_SUR","SAL_BOT","TMP_SUR","TMP_BOT","OXY_SUR","OXY_BOT","HABITAT","PH_SUR","PH_BOT","FNU_SURF","FNU_BOT","X","X.1"
"2352",49,"10/14/2021",1,12,6,3,2,10,1.8,"14",4,1,7,0.1,0.1,26.7,26.6,5,4.4,312,NA,NA,NA,NA,NA,NA
"2353",50,"10/14/2021",1,12,36,3,2,18,1.8,"14",4,1,7,0.2,0.2,27.2,27,5,4.7,312,NA,NA,NA,NA,NA,NA
"2354",51,"10/14/2021",1,11,29,3,3,8,2,"14",4,3,7,0.7,1,27.5,27.3,7.5,6.4,112,NA,NA,NA,NA,NA,NA
"2355",57,"10/14/2021",1,10,19,3,5,15,3,"14",4,4,7,10.9,12.4,27.3,27.2,6.6,6.1,412,NA,NA,NA,NA,NA,NA
"2356",60,"10/14/2021",1,9,12,3,4,11,2.5,"14",4,4,7,4.2,4.2,27.1,27,6.3,6.5,402,NA,NA,NA,NA,NA,NA
"2357",1218,"10/14/2021",1,9,45,3,4,14,3,"14",4,4,7,8.3,8.5,27.1,27.2,6.6,7,402,NA,NA,NA,NA,NA,NA
"2358",54,"10/21/2021",1,13,0,1,4,9,6,"9",2,1,7,11.9,21.1,26.8,23.4,6.8,7.8,402,NA,NA,NA,NA,NA,NA
"2359",49,"12/8/2021",1,10,40,3,2,8,5.5,"4",3,0,7,7.9,8.9,18.1,18.2,7,6.5,312,NA,NA,NA,NA,NA,NA
"2360",50,"12/8/2021",1,11,4,3,2,17,4,"9",3,0,7,9.9,11.6,18.4,18.6,7.8,7.8,312,NA,NA,NA,NA,NA,NA
"2361",51,"12/8/2021",1,10,6,3,3,6,5,"4",3,1,7,14.1,12.2,18.5,18.5,8.1,4.3,112,NA,NA,NA,NA,NA,NA
"2362",52,"12/8/2021",1,11,39,3,3,9,5.5,"4",4,2,7,16.1,16.1,18.4,18.2,7.9,7.7,112,NA,NA,NA,NA,NA,NA
"2363",57,"12/8/2021",1,13,1,3,5,15,5,"4",3,3,7,21.5,21.5,18.1,17.9,8.1,7.9,412,NA,NA,NA,NA,NA,NA
"2364",60,"12/8/2021",1,12,5,3,4,9,8,"4",3,2,7,18.2,18.1,18.1,18,8.1,7.9,402,NA,NA,NA,NA,NA,NA
"2365",1217,"12/8/2021",1,12,30,3,4,11,5,"4",2,3,7,19,19,18.1,17.9,8,7.2,402,NA,NA,NA,NA,NA,NA
"2366",47,"12/13/2021",1,12,32,1,5,40,6,"4",3,1,7,26.6,28.6,18.3,18.2,8.4,6.5,412,NA,NA,NA,NA,NA,NA
"2367",54,"12/13/2021",1,13,32,1,4,8,6,"4",2,2,7,23,25.5,17.8,17.5,8.4,8.4,402,NA,NA,NA,NA,NA,NA
"2368",92,"12/13/2021",1,11,52,1,5,11,9,"4",3,3,7,27.1,27.8,17.7,17.8,7.9,7.6,402,NA,NA,NA,NA,NA,NA
"2369",93,"12/13/2021",1,11,25,1,5,18,9,"4",3,4,7,28.2,28.5,18.3,18.2,7.7,7.1,402,NA,NA,NA,NA,NA,NA
"2370",95,"12/13/2021",1,12,56,1,3,20,2.5,"4",0,0,7,3.8,28.4,17.3,19.1,7.3,6,322,NA,NA,NA,NA,NA,NA
"2371",57,"10/24/2022",1,8,56,3,5,15,6.5,"14",2,1,7,24.5,26.53,20.6,21,7.8,7.18,412,7.7,7.95,1.46,1.81,NA,NA
"2372",1202,"10/24/2022",1,9,39,3,4,13,4,"14",2,1,7,21.6,23.02,20.8,20.6,7.7,7.65,402,8,8,2.1,2.7,NA,NA
"2373",7004,"1/26/2009",1,7,50,1,5,25,7,"9",3,1,8,16,30,12.6,15.3,10.3,6.7,412,NA,NA,NA,NA,NA,NA
"2374",93,"1/26/2009",1,8,44,1,5,13,8,"9",3,1,8,20,24,13.5,13.7,9.7,8.6,402,NA,NA,NA,NA,NA,NA
"2375",92,"1/26/2009",1,8,21,1,5,9,7,"9",3,1,8,17,22,12.5,13.4,10.2,9.2,402,NA,NA,NA,NA,NA,NA
"2376",47,"1/26/2009",1,7,14,1,5,36,5,"9",2,1,8,15,32,12.8,15,9,6.5,412,NA,NA,NA,NA,NA,NA
"2377",76,"2/17/2009",1,11,50,2,5,8,8,"9",4,4,8,27,29,15.3,15.9,8.4,7.9,412,NA,NA,NA,NA,NA,NA
"2378",77,"2/17/2009",1,11,16,2,5,17,8,"9",5,4,8,25,29,15,15.8,8.7,7.9,701,NA,NA,NA,NA,NA,NA
"2379",32,"10/13/2009",1,11,49,2,5,14,5,"9",3,3,8,21,22,26.8,26.8,7.5,6.7,402,NA,NA,NA,NA,NA,NA
"2380",37,"10/13/2009",1,12,44,2,4,13,3,"9",4,2,8,20,20,26.9,26.8,7.1,7,112,NA,NA,NA,NA,NA,NA
"2381",76,"10/13/2009",1,11,0,2,5,16,8,"9",3,4,8,24,24,26.7,26.6,7.4,6.9,412,NA,NA,NA,NA,NA,NA
"2382",5010,"10/13/2009",1,12,14,2,4,15,5,"9",4,3,8,21,24,26.9,26.8,7.6,5.7,412,NA,NA,NA,NA,NA,NA
"2383",34,"10/13/2009",1,14,4,2,3,14,3,"9",2,1,8,3,4,27.1,27,6.4,5.6,112,NA,NA,NA,NA,NA,NA
"2384",36,"10/13/2009",1,13,35,2,2,14,3,"9",2,1,8,2,2,27.1,26.7,6.3,5.8,222,NA,NA,NA,NA,NA,NA
"2385",6122,"12/7/2009",1,10,48,1,4,11,4,"9",4,3,8,11,25,12.3,12.9,8.5,8.9,404,NA,NA,NA,NA,NA,NA
"2386",92,"12/7/2009",1,9,19,1,5,11,2,"16",4,4,8,27,28,13.7,13.7,8,7.9,402,NA,NA,NA,NA,NA,NA
"2387",7007,"12/7/2009",1,9,48,1,5,20,3,"9",4,5,8,27,28,14.1,14.6,7.8,7.4,412,NA,NA,NA,NA,NA,NA
"2388",95,"12/7/2009",1,12,5,1,3,20,3,"9",3,0,8,2,4,11.4,11.9,8.2,8.4,322,NA,NA,NA,NA,NA,NA
"2389",93,"12/7/2009",1,10,13,1,5,19,4,"9",4,6,8,28,28,14.4,14.3,7.8,7.8,402,NA,NA,NA,NA,NA,NA
"2390",54,"12/7/2009",1,11,22,1,4,8,3,"9",3,1,8,10,26,12.3,13,8.5,8.1,402,NA,NA,NA,NA,NA,NA
"2391",93,"2/11/2010",1,9,40,1,5,16,5,"4",4,4,8,12,24,9.7,12.2,10.2,8.1,402,NA,NA,NA,NA,NA,NA
"2392",95,"2/11/2010",1,11,41,1,3,24,2,"4",4,1,8,0,0,8.4,8.5,10.1,10.3,322,NA,NA,NA,NA,NA,NA
"2393",6123,"2/11/2010",1,10,36,1,4,10,2,"4",4,3,8,4,20,10.9,11.1,9.7,8.8,404,NA,NA,NA,NA,NA,NA
"2394",6208,"2/11/2010",1,10,14,1,5,13,3,"4",4,4,8,11,18,9.2,10.1,10.4,9.5,402,NA,NA,NA,NA,NA,NA
"2395",54,"2/11/2010",1,10,58,1,4,8,2,"4",4,2,8,1,15,8.8,10.3,10.4,8.4,402,NA,NA,NA,NA,NA,NA
"2396",36,"12/8/2010",1,14,10,2,2,14,5,"4",3,0,8,11,11.8,12,11.9,9.7,9,222,NA,NA,NA,NA,NA,NA
"2397",47,"12/8/2010",1,9,6,1,5,36,6,"36",3,1,8,22.5,28.6,11.8,12.3,8.2,7.2,412,NA,NA,NA,NA,NA,NA
"2398",54,"12/8/2010",1,11,9,1,4,8,7,"4",3,1,8,18.8,27.4,10.8,10.8,8.9,8.5,402,NA,NA,NA,NA,NA,NA
"2399",95,"12/8/2010",1,12,10,1,3,26,7,"36",3,0,8,11.4,26.1,11.1,12.4,9.3,7.9,322,NA,NA,NA,NA,NA,NA
"2400",7003,"12/8/2010",1,9,36,1,5,37,7,"36",3,2,8,28,30.9,11.8,13.7,7.6,6.9,412,NA,NA,NA,NA,NA,NA
"2401",6241,"1/18/2011",1,11,4,1,5,14,4.5,"22",2,1,8,30.3,30.9,11.1,11,9.7,9.1,402,NA,NA,NA,NA,NA,NA
"2402",93,"1/18/2011",1,10,32,1,5,18,7,"22",2,2,8,31,31,11.5,11.4,9.1,8.9,402,NA,NA,NA,NA,NA,NA
"2403",92,"1/18/2011",1,10,5,1,5,12,6,"27",2,1,8,30.5,30.5,11.1,11.1,9.4,9.1,402,NA,NA,NA,NA,NA,NA
"2404",47,"1/18/2011",1,9,8,1,5,40,5.5,"27",3,1,8,21.1,29.3,10.8,11,10.1,9.8,412,NA,NA,NA,NA,NA,NA
"2405",7005,"1/18/2011",1,9,37,1,5,46,6,"27",2,1,8,29.9,31,11.1,10.8,9.9,9,412,NA,NA,NA,NA,NA,NA
"2406",3141,"2/16/2011",1,12,43,2,4,14,7,"14",2,4,8,28.1,28,11.2,11.3,10.1,9.9,404,NA,NA,NA,NA,NA,NA
"2407",4127,"2/16/2011",1,13,14,2,4,13,7,"14",2,4,8,27.7,27.6,11.9,11.9,9.7,9.8,404,NA,NA,NA,NA,NA,NA
"2408",3210,"4/14/2011",1,13,7,2,5,14,4,"14",3,4,8,16.1,16.5,23.2,23.4,7.7,7.4,402,NA,NA,NA,NA,NA,NA
"2409",36,"4/14/2011",1,15,52,2,2,16,3.5,"14",2,1,8,3.9,4.1,24.6,24.1,9.4,7.3,222,NA,NA,NA,NA,NA,NA
"2410",3130,"4/14/2011",1,13,39,2,4,14,4,"14",3,6,8,16.5,17.8,23.7,23.7,7.5,6.6,404,NA,NA,NA,NA,NA,NA
"2411",4112,"4/14/2011",1,14,25,2,4,11,4,"14",3,6,8,15.3,20.8,24,23.6,7.4,3.9,404,NA,NA,NA,NA,NA,NA
"2412",4209,"11/14/2011",1,11,17,2,5,14,6,"18",4,4,8,29.2,29.5,18.6,18.2,8.4,7.9,402,NA,NA,NA,NA,NA,NA
"2413",4102,"11/14/2011",1,13,5,2,4,11,4,"16",5,6,8,28.2,28.1,17.5,17.7,7.1,7.4,404,NA,NA,NA,NA,NA,NA
"2414",3222,"11/14/2011",1,11,45,2,5,15,7,"18",4,4,8,29.3,29.6,17.2,17.3,7.5,8.3,402,NA,NA,NA,NA,NA,NA
"2415",77,"11/14/2011",1,10,30,2,5,17,9,"18",4,5,8,31.4,31.6,18.4,18.6,7.9,7.4,701,NA,NA,NA,NA,NA,NA
"2416",34,"11/14/2011",1,15,40,2,3,14,4,"16",2,1,8,18.2,18.4,18.7,18.6,8.6,8.2,112,NA,NA,NA,NA,NA,NA
"2417",5003,"11/14/2011",1,13,55,2,4,14,3.5,"16",4,4,8,26.4,24.3,17,17.7,7.4,8.3,412,NA,NA,NA,NA,NA,NA
"2418",36,"11/14/2011",1,15,20,2,2,14,4,"16",2,1,8,19.9,17.9,18.7,18.5,7.5,7.7,222,NA,NA,NA,NA,NA,NA
"2419",37,"11/14/2011",1,13,35,2,4,16,3.5,"16",4,4,8,27,27.7,18.3,18.2,8.7,8.1,112,NA,NA,NA,NA,NA,NA
"2420",76,"11/14/2011",1,9,50,2,5,20,9,"18",4,2,8,31.1,31.6,18.1,18.6,8.1,7.6,412,NA,NA,NA,NA,NA,NA
"2421",6231,"12/13/2011",1,8,56,1,5,16,6,"4",2,4,8,29.3,29.6,12.3,12.4,8.7,8.1,402,NA,NA,NA,NA,NA,NA
"2422",3212,"12/13/2011",1,11,41,2,5,14,6,"4",2,2,8,29.6,29.9,11.7,11.7,8.5,8.5,402,NA,NA,NA,NA,NA,NA
"2423",4102,"12/13/2011",1,12,43,2,4,10,5,"4",2,1,8,28.3,28.4,11.8,11.6,9.1,8.9,404,NA,NA,NA,NA,NA,NA
"2424",4235,"12/13/2011",1,11,17,2,5,16,6,"4",3,3,8,29,30.5,11.7,12.5,8.7,8.4,402,NA,NA,NA,NA,NA,NA
"2425",5008,"12/13/2011",1,9,46,2,4,11,6,"4",3,2,8,26.5,28.1,12.1,12,9,8.4,412,NA,NA,NA,NA,NA,NA
"2426",3146,"12/13/2011",1,12,5,2,4,12,5,"4",2,1,8,28.5,28.6,11.6,11.5,9.1,8.6,404,NA,NA,NA,NA,NA,NA
"2427",76,"12/13/2011",1,10,14,2,5,19,6.5,"4",3,4,8,30.2,31.5,12.7,13.6,8.3,8.3,412,NA,NA,NA,NA,NA,NA
"2428",37,"12/13/2011",1,13,14,2,4,13,5,"4",2,2,8,28.4,28.4,12,12,9.3,8.8,112,NA,NA,NA,NA,NA,NA
"2429",77,"12/13/2011",1,10,49,2,5,16,6,"4",3,4,8,28.6,31.5,12.2,13.5,8.7,7.9,701,NA,NA,NA,NA,NA,NA
"2430",32,"12/13/2011",1,8,29,2,5,14,5.5,"4",2,3,8,27.8,31.7,11.9,13.3,8.9,7.6,402,NA,NA,NA,NA,NA,NA
"2431",34,"12/13/2011",1,15,7,2,3,22,3.5,"14",2,1,8,18,19,12.8,12.4,11,9.6,112,NA,NA,NA,NA,NA,NA
"2432",7002,"1/23/2012",1,13,13,1,5,35,4,"22",2,1,8,19.2,24.4,18.5,18,8.3,7.8,412,NA,NA,NA,NA,NA,NA
"2433",6123,"1/23/2012",1,14,40,1,4,11,3,"22",2,1,8,15.2,25.5,18.5,17.9,8.7,7.7,404,NA,NA,NA,NA,NA,NA
"2434",95,"1/23/2012",1,12,19,1,3,23,3,"22",2,0,8,5.4,13.6,17.7,17.4,7.9,7.3,322,NA,NA,NA,NA,NA,NA
"2435",93,"1/23/2012",1,14,3,1,5,17,8,"18",2,2,8,27.1,28.2,17.7,17.5,8,7.8,402,NA,NA,NA,NA,NA,NA
"2436",92,"1/23/2012",1,13,38,1,5,11,3.5,"27",2,1,8,25.7,26.1,18.3,17.8,8.1,7.5,402,NA,NA,NA,NA,NA,NA
"2437",34,"2/15/2012",1,15,17,2,3,15,4.5,"9",4,1,8,11.7,13.6,14,13.6,10.6,9.5,112,NA,NA,NA,NA,NA,NA
"2438",36,"2/15/2012",1,14,45,2,2,12,5,"9",3,1,8,6.7,7,14.5,14.2,9.7,9,222,NA,NA,NA,NA,NA,NA
"2439",76,"2/15/2012",1,8,19,2,5,20,3,"11",4,4,8,27.9,28.2,15,15,7.8,7.8,412,NA,NA,NA,NA,NA,NA
"2440",47,"3/13/2012",1,8,51,1,5,42,3.5,"14",2,1,8,6.7,22.1,18.8,18.7,7.6,7,412,NA,NA,NA,NA,NA,NA
"2441",77,"8/21/2012",1,10,35,2,5,20,5.5,"4",3,2,8,28.6,29.5,27.5,27.6,6.5,6,701,NA,NA,NA,NA,NA,NA
"2442",54,"2/5/2013",1,12,31,1,4,8,2,"7",3,4,8,17.2,17.3,15.6,15.5,7.2,7.4,402,NA,NA,NA,NA,NA,NA
"2443",95,"2/5/2013",1,9,18,1,3,19,2,"4",3,0,8,2.2,24.7,15.3,15.9,5.8,5.2,322,NA,NA,NA,NA,NA,NA
"2444",47,"4/15/2013",1,8,38,1,5,39,3.5,"14",3,1,8,10.8,23.6,20.8,20.9,6.5,6.3,412,NA,NA,NA,NA,NA,NA
"2445",54,"4/15/2013",1,10,50,1,4,9,3,"14",3,2,8,17.3,19.3,20.9,20.8,7.1,6.8,402,NA,NA,NA,NA,NA,NA
"2446",92,"4/15/2013",1,10,18,1,5,12,4.5,"14",4,4,8,19.4,20.3,20.9,20.9,7.2,6.7,402,NA,NA,NA,NA,NA,NA
"2447",93,"4/15/2013",1,9,40,1,5,19,4.5,"14",4,5,8,21.3,25.7,20.9,20.8,7.1,6.6,402,NA,NA,NA,NA,NA,NA
"2448",6122,"4/15/2013",1,11,18,1,4,12,3,"14",3,3,8,16.9,19.8,21,20.9,7.4,6.6,404,NA,NA,NA,NA,NA,NA
"2449",6235,"4/15/2013",1,11,49,1,5,17,4,"14",3,3,8,21.6,22.5,21,20.9,7.2,6.9,402,NA,NA,NA,NA,NA,NA
"2450",7002,"4/15/2013",1,9,2,1,5,38,5,"14",3,2,8,15.3,25.1,20.9,20.9,6.9,6.6,412,NA,NA,NA,NA,NA,NA
"2451",32,"4/16/2013",1,12,54,2,5,14,4,"14",4,3,8,21.2,21.5,22.4,21.7,7.6,7.2,402,NA,NA,NA,NA,NA,NA
"2452",34,"4/16/2013",1,9,30,2,3,17,1.5,"14",4,1,8,0.2,0.2,19.9,19.6,7.5,7.6,112,NA,NA,NA,NA,NA,NA
"2453",36,"4/16/2013",1,8,58,2,2,12,1.5,"14",3,0,8,0.5,1,21.4,20.9,6.1,5.8,222,NA,NA,NA,NA,NA,NA
"2454",37,"4/16/2013",1,10,59,2,4,13,2.5,"14",4,3,8,9.9,13,21.9,21.4,7.8,6.3,112,NA,NA,NA,NA,NA,NA
"2455",5005,"4/16/2013",1,11,26,2,4,15,2.5,"14",4,3,8,10.3,18.8,21.8,21.6,7.4,6.7,412,NA,NA,NA,NA,NA,NA
"2456",4137,"7/18/2013",1,10,29,2,4,13,3,"36",5,4,8,20.5,22.4,28.7,28.4,6.7,5.5,404,NA,NA,NA,NA,NA,NA
"2457",47,"1/14/2015",1,11,7,1,5,43,2,"36",3,1,8,15.3,31.2,11.5,15,8.6,7.6,412,NA,NA,NA,NA,NA,NA
"2458",54,"1/14/2015",1,9,45,1,4,8,1,"36",4,3,8,6.6,13.5,10,10.3,9.2,9,402,NA,NA,NA,NA,NA,NA
"2459",92,"1/14/2015",1,11,38,1,5,11,6,"36",3,3,8,23.4,23.6,11.4,11.4,9.1,8.8,402,NA,NA,NA,NA,NA,NA
"2460",93,"1/14/2015",1,12,39,1,5,19,7,"36",3,3,8,19.1,25.4,11.3,12.6,9.6,8.7,402,NA,NA,NA,NA,NA,NA
"2461",95,"1/14/2015",1,10,39,1,3,15,1.3,"36",4,1,8,1.3,15.6,9.8,11.4,8.9,8.1,322,NA,NA,NA,NA,NA,NA
"2462",6105,"1/14/2015",1,9,1,1,4,8,3,"7",4,1,8,21.1,23.6,10.9,10.8,9.1,8.9,404,NA,NA,NA,NA,NA,NA
"2463",7010,"1/14/2015",1,12,10,1,5,50,8,"36",3,4,8,27.5,31.7,13.8,15.3,8,7,412,NA,NA,NA,NA,NA,NA
"2464",3144,"2/19/2015",1,13,55,2,4,13,4,"4",2,2,8,28.3,28.7,11,10.4,8.2,8,404,NA,NA,NA,NA,NA,NA
"2465",47,"3/11/2015",1,11,25,1,5,45,3,"9",2,2,8,6.7,30.8,17.6,15,8.4,7.1,412,NA,NA,NA,NA,NA,NA
"2466",54,"3/11/2015",1,13,7,1,4,9,4,"9",2,2,8,14.8,16,17.4,16.6,9.2,8.4,402,NA,NA,NA,NA,NA,NA
"2467",92,"3/11/2015",1,10,52,1,5,13,7,"9",3,3,8,17.8,23,16.8,15.9,9.5,8.5,402,NA,NA,NA,NA,NA,NA
"2468",93,"3/11/2015",1,9,57,1,5,18,7,"9",2,2,8,27.6,28.6,15.8,15.5,8.2,7.7,402,NA,NA,NA,NA,NA,NA
"2469",95,"3/11/2015",1,12,18,1,3,33,1.5,"9",1,1,8,1.7,24.8,15.5,15.4,8.4,7.7,322,NA,NA,NA,NA,NA,NA
"2470",6112,"3/11/2015",1,13,30,1,4,9,1.5,"9",2,1,8,2,16.4,17.5,16.5,8,7.6,404,NA,NA,NA,NA,NA,NA
"2471",6228,"3/11/2015",1,9,28,1,5,12,5,"9",2,1,8,15.6,22.1,16.6,15.3,9.3,8.4,402,NA,NA,NA,NA,NA,NA
"2472",7007,"3/11/2015",1,10,27,1,5,48,8,"14",2,4,8,20.5,30.4,16.5,15.4,9.4,7.4,412,NA,NA,NA,NA,NA,NA
"2473",47,"4/7/2015",1,9,17,1,5,34,4,"14",4,3,8,17.8,29.5,22.5,20,7,4.6,412,NA,NA,NA,NA,NA,NA
"2474",95,"4/7/2015",1,8,45,1,3,21,3.5,"14",3,1,8,4.6,19.8,22,21.7,6.9,5.8,322,NA,NA,NA,NA,NA,NA
"2475",4101,"5/12/2015",1,8,36,2,4,10,2.3,"36",1,1,8,12.8,14.5,26.7,26.7,5.2,4.9,404,NA,NA,NA,NA,NA,NA
"2476",34,"9/21/2015",1,10,27,2,3,22,2,"4",4,1,8,13.4,21,27.4,27.7,6.2,3,112,NA,NA,NA,NA,NA,NA
"2477",36,"9/21/2015",1,10,58,2,2,14,3,"4",4,0,8,11.8,19.5,27.7,27.2,5,1.4,222,NA,NA,NA,NA,NA,NA
"2478",4137,"9/21/2015",1,15,38,2,4,12,1.5,"7",4,3,8,28.3,28.4,27.5,27.4,5.3,5.8,404,NA,NA,NA,NA,NA,NA
"2479",4208,"9/21/2015",1,15,18,2,5,14,1.5,"7",3,2,8,28.8,28.8,27.3,27.3,4.9,4.9,402,NA,NA,NA,NA,NA,NA
"2480",5008,"9/21/2015",1,12,57,2,4,11,2,"4",4,4,8,28.9,29.2,27.4,27.3,5.1,5,412,NA,NA,NA,NA,NA,NA
"2481",6114,"9/21/2015",1,12,32,1,4,7,2,"4",4,3,8,29.2,29,27.6,27.6,4.8,5.2,404,NA,NA,NA,NA,NA,NA
"2482",47,"2/12/2016",1,8,56,1,5,36,1,"27",2,1,8,5.9,28.1,12.4,15.7,6.7,4.5,412,NA,NA,NA,NA,NA,NA
"2483",93,"2/12/2016",1,10,14,1,5,16,1.5,"27",2,2,8,7.1,20,12.9,13.1,8.1,6.9,402,NA,NA,NA,NA,NA,NA
"2484",7002,"2/12/2016",1,9,21,1,5,36,1.5,"27",2,2,8,5.8,28.6,12.9,15.5,7.6,4.2,412,NA,NA,NA,NA,NA,NA
"2485",92,"3/15/2016",1,9,35,1,5,11,2.8,"22",2,2,8,10.6,21.3,20.8,19.9,8.1,4.9,402,NA,NA,NA,NA,NA,NA
"2486",7008,"3/15/2016",1,10,13,1,5,48,4,"22",2,4,8,16.8,27.4,20.7,19.4,8.1,5,412,NA,NA,NA,NA,NA,NA
"2487",32,"4/21/2016",1,11,45,2,5,16,6,"18",2,2,8,17.5,17.3,22.5,22.4,8.2,5.5,402,NA,NA,NA,NA,NA,NA
"2488",32,"5/18/2016",1,10,29,2,5,15,4.5,"27",3,1,8,17.9,22.6,25.4,24.9,6.8,4.2,402,NA,NA,NA,NA,NA,NA
"2489",3115,"5/18/2016",1,13,0,2,4,13,2.5,"32",3,1,8,15.2,17.5,25.5,24.9,7.4,4.7,404,NA,NA,NA,NA,NA,NA
"2490",5007,"8/9/2016",1,13,7,2,4,12,3,"9",1,0,8,24.5,29.2,31.2,30.7,4.7,3.3,412,NA,NA,NA,NA,NA,NA
"2491",95,"8/9/2016",1,8,45,1,3,27,3,"9",1,0,8,7.1,31.7,29.8,29,4.8,6.3,322,NA,NA,NA,NA,NA,NA
"2492",47,"12/7/2016",1,9,3,1,5,43,3.5,"4",1,0,8,26.6,29,16.9,17.2,6.5,5.4,412,NA,NA,NA,NA,NA,NA
"2493",95,"12/7/2016",1,8,27,1,3,28,4,"36",1,0,8,11.8,26.8,16.8,16.7,7.3,5.2,322,NA,NA,NA,NA,NA,NA
"2494",6119,"12/7/2016",1,11,52,1,4,11,4,"36",1,0,8,28.8,29.8,16.7,16.9,6.6,6,404,NA,NA,NA,NA,NA,NA
"2495",7006,"12/7/2016",1,9,38,1,5,46,5,"4",1,0,8,30.1,31.9,16.7,17.2,5.6,5,412,NA,NA,NA,NA,NA,NA
"2496",34,"12/14/2016",1,13,48,2,3,20,3.5,"36",1,0,8,14.2,16.8,16,15.3,8.1,7.4,112,NA,NA,NA,NA,NA,NA
"2497",76,"12/14/2016",1,9,39,2,5,17,9,"36",2,2,8,31,31,15.2,16.2,8.7,7.2,402,NA,NA,NA,NA,NA,NA
"2498",32,"1/12/2017",1,12,9,2,5,13,4,"9",2,1,8,29.4,30.4,13.7,14.2,9.2,8.1,402,NA,NA,NA,NA,NA,NA
"2499",37,"1/12/2017",1,12,0,2,4,14,1.5,"18",1,1,8,6.2,22.8,13.5,12.5,9,7.1,112,NA,NA,NA,NA,NA,NA
"2500",5003,"1/12/2017",1,13,22,2,4,15,1.8,"9",1,0,8,4.4,24.1,14.2,12.7,9.8,7.8,412,NA,NA,NA,NA,NA,NA
"2501",6126,"1/12/2017",1,12,32,1,4,8,2,"9",1,1,8,22.3,28.1,13,13.6,9.5,8.7,404,NA,NA,NA,NA,NA,NA
"2502",34,"2/6/2017",1,14,11,2,3,18,2,"14",3,1,8,11.7,15.7,16.7,16,9.9,6.4,112,NA,NA,NA,NA,NA,NA
"2503",92,"2/14/2017",1,11,19,1,5,12,5.5,"14",4,3,8,25.1,28.2,19.2,19,8.9,6.2,402,NA,NA,NA,NA,NA,NA
"2504",93,"2/14/2017",1,10,50,1,5,18,7,"14",4,3,8,24.1,29.5,18.7,18.9,8.7,5.6,402,NA,NA,NA,NA,NA,NA
"2505",7003,"2/14/2017",1,11,46,1,5,50,6,"14",3,2,8,26.4,29.1,19.3,19,8.7,6.2,412,NA,NA,NA,NA,NA,NA
"2506",3217,"4/17/2017",1,11,28,2,5,15,3,"14",4,3,8,12.9,19.1,24.2,24,7.7,5.9,402,NA,NA,NA,NA,NA,NA
"2507",32,"7/12/2017",1,12,0,2,5,15,3,"14",3,3,8,10.9,19.3,29.5,29.3,7.3,5.6,402,NA,NA,NA,NA,NA,NA
"2508",37,"7/12/2017",1,12,30,2,4,14,2,"14",3,2,8,4.8,9.5,29.5,29.8,7.7,5.8,112,NA,NA,NA,NA,NA,NA
"2509",47,"7/12/2017",1,8,46,1,5,46,3.5,"14",1,1,8,4.7,30.8,28.3,26.8,4.6,1.8,412,NA,NA,NA,NA,NA,NA
"2510",54,"7/12/2017",1,10,45,1,4,9,2.3,"14",3,3,8,6.7,9.4,29.3,29.1,6.8,5.2,402,NA,NA,NA,NA,NA,NA
"2511",92,"7/12/2017",1,10,15,1,5,12,3.8,"14",3,3,8,14.3,17.6,29.8,29.1,6.3,3.1,402,NA,NA,NA,NA,NA,NA
"2512",93,"7/12/2017",1,9,51,1,5,18,3,"14",3,3,8,17.4,24.1,30.1,29.2,6.2,2.9,402,NA,NA,NA,NA,NA,NA
"2513",95,"7/12/2017",1,7,51,1,3,19,2,"14",1,1,8,0.2,6,27.2,27.3,4,4.1,322,NA,NA,NA,NA,NA,NA
"2514",6131,"7/12/2017",1,11,12,1,4,13,2,"14",3,3,8,7,20.1,29.2,28.4,9,4.9,404,NA,NA,NA,NA,NA,NA
"2515",6233,"7/12/2017",1,11,36,1,5,16,3.3,"14",3,3,8,11,21.6,29.5,28.8,6.8,5.3,402,NA,NA,NA,NA,NA,NA
"2516",34,"7/17/2017",1,13,32,2,3,13,1.6,"14",3,1,8,0.1,0.1,29.9,29.2,6.1,5.7,112,NA,NA,NA,NA,NA,NA
"2517",36,"7/17/2017",1,12,53,2,2,12,2,"14",1,1,8,0.1,0.2,30.3,29.8,5.5,4.3,222,NA,NA,NA,NA,NA,NA
"2518",76,"7/17/2017",1,9,29,2,5,17,4.4,"14",3,1,8,15.1,16.3,29.8,29.4,5.8,5.5,402,NA,NA,NA,NA,NA,NA
"2519",77,"7/17/2017",1,9,58,2,5,17,5.5,"14",3,3,8,15.4,18,29.8,29.8,6,5.5,701,NA,NA,NA,NA,NA,NA
"2520",3141,"7/17/2017",1,11,21,2,4,13,3.3,"14",3,3,8,13.8,14.5,25.8,29.3,6.6,5.6,404,NA,NA,NA,NA,NA,NA
"2521",3212,"7/17/2017",1,10,59,2,5,15,3.3,"14",3,3,8,14.6,16,29.8,29.5,6.7,3.6,402,NA,NA,NA,NA,NA,NA
"2522",4127,"7/17/2017",1,11,5,2,4,12,2.5,"14",3,3,8,11.8,12.9,29.7,29.3,7,5.3,404,NA,NA,NA,NA,NA,NA
"2523",4229,"7/17/2017",1,10,22,2,5,16,3,"14",3,3,8,14.3,15.6,29.7,29.4,6.4,5.5,402,NA,NA,NA,NA,NA,NA
